	Unnamed: 0	id	sentence	comment_cut	score	ratio
54	54	L-n2pWf3dAA	최근에 조성희 감독이 번개호라는 sf영화를 찍는 다고 합니다. 송중기씨를 캐스팅하려고 하네요.	['최근', '에', '조성', '희', '감독', '이', '번개', '호', '라는', 'sf', '영화', '를', '찍는', '다고', '합니다', '송중기', '씨', '를', '캐스팅', '하려고', '하네요']	1.9103458287209567	0.82
55	55	L-n2pWf3dAA	손담비는 있으나 마나한 캐릭 / 광수는 중후반 멱살끌고 캐리 / 두 남주는 전작과 비슷<br>전작보다는 무게는 반삭된 정도로 가벼우나 진지와 스토리도 같이 반이 날아가버린 영화	['손담비', '는', '있으나', '마나', '한', '캐릭', '광수', '는', '중후', '반', '멱살', '끌', '고', '캐리', '두', '남주는', '전작', '과', '비슷전작', '보다는', '무게', '는', '반', '삭', '된', '정도', '로', '가벼우나', '진지', '와', '스토리', '도', '같이', '반', '이', '날아가', '버린', '영화']	2.6086663519499567	1.01
56	56	L-n2pWf3dAA	<del>스포 주의</del><br><br><br><br><br>전 원장 찾아갔을 때 뒤 추리내용을 다 알아버렸어요...<br>그냥 코미디로 볼만한 영화 ㅋㅋㅋ	['스포', '주', '의전', '원장', '찾아갔을', '때', '뒤', '추리', '내용', '을', '다', '알', '아', '버렸어요', '그냥', '코미디', '로', '볼', '만', '한', '영화']	-0.7686830266177016	-0.33
57	57	L-n2pWf3dAA	저도 탐정 홍길동2 기다리고 있습니다	['저', '도', '탐정', '홍길동', '2', '기다리고', '있습니다']	2.1720864260306962	1.18
58	58	L-n2pWf3dAA	막판에 신파 없음?? 그럼 봐도 되것네	['막판', '에', '신파', '없음', '그럼', '봐도', '되것네']	-0.3358832185879237	-0.18
59	59	L-n2pWf3dAA	진지한 것을 좋아하신다면 비추.<br>헐리우드식 추리를 좋아한다면 비추.<br><br>개봉 다음날 보고 왔는데 저는 1편을 재미있게 봐서 이번영화도 재미있었네요.<br>최근 뤼팽 전집을 본 이후에 추리라는 것을 다시 생각하게 되었고<br>그에 맞춰봤을 때 이번 탐정은 잘 짜여진 각본, 훌륭한 연기, 적당한 긴장감등으로<br>나름 재미있습니다. (가족 이야기 부분에서는 그냥 분량 늘리기라는 느낌이 들어서 좀...)	['진지한', '것', '을', '좋아하신다면', '비추', '헐리우드', '식', '추리', '를', '좋아한다면', '비추', '개봉', '다음', '날', '보고', '왔는데', '저', '는', '1', '편', '을', '재미있게', '봐서', '이', '번영', '화', '도', '재미있었네요', '최근', '뤼팽', '전집', '을', '본', '이후', '에', '추리', '라는', '것', '을', '다시', '생각', '하게', '되었고', '그', '에', '맞춰', '봤을', '때', '이번', '탐정', '은', '잘', '짜여진', '각본', '훌륭한', '연기', '적당한', '긴장감', '등', '으로', '나름', '재미있습니다', '가족', '이야기', '부분', '에서는', '그냥', '분량', '늘', '리기', '라는', '느낌', '이', '들어서', '좀']	1.3401166360557415	0.47
60	60	L-n2pWf3dAA	아직 못봐서	['아직', '못', '봐서']	0.4961751721181145	0.34
61	61	L-n2pWf3dAA	손담비 요즘 뭐하지? 어릴때 인기 장난아니었는데	['손담비', '요즘', '뭐', '하지', '어릴', '때', '인기', '장난', '아니었는데']	1.982898129091539	1.01
62	62	L-n2pWf3dAA	웃기면 된거임. 올만에 신나게웃어서 좋았음	['웃기', '면', '된거', '임', '올만에', '신나게', '웃어서', '좋았음']	0.0	0.0
63	63	L-n2pWf3dAA	개꿀잼임 진짜	['개꿀잼임', '진짜']	-0.3358832185879237	-0.26
64	64	L-n2pWf3dAA	탐정 이번거 재밌음. 추리는 뻔하지만 그래도 재밌어.	['탐정', '이번', '거', '재밌음', '추리', '는', '뻔하지만', '그래도', '재밌어']	0.3760343365224963	0.19
65	65	L-n2pWf3dAA	코미디 영화로는 만족했어요. 영화관에서 많이 웃고 옴	['코미디', '영화', '로는', '만족했어요', '영화관', '에서', '많이', '웃고', '옴']	0.41636045358472096	0.21
66	66	L-n2pWf3dAA	저두 탐정 홍길동2를 기대하고 있습니다. ㅠㅠ	['저', '두', '탐정', '홍길동', '2', '를', '기대하고', '있습니다']	2.1720864260306962	1.14
67	67	L-n2pWf3dAA	하아.... ㅠㅜ	['하아']	0.0	0.0
68	68	L-n2pWf3dAA	ㅂ..발새님...그..근데 저...그...인피니티워영상이 5부작인걸로...알고있는데 남은...한개는...요...~....?	['발새', '님', '그', '근', '데', '저', '그', '인피니티', '워', '영상', '이', '5', '부작', '인걸', '로', '알고있는데', '남은한', '개는요']	0.0	0.0
